id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,salts_encoded,packaging_encoded,manufacturer_encoded,quantity_numeric,retail_price_scaled,discounted_price_scaled,text_representation,cluster_id,pca_x,pca_y
source_6-75848,dolokind gel 15gm,source_6,False,84.7,74.54,mankind pharmaceuticals ltd,15g Gel in Tube,TUBE,methylsalicylate(5.0 %) + menthol(5.0 %) + capsaicin(0.025 %) + diclofenac(1.16 %),466,43,160,15.0,-0.07651885998395531,-0.07641393662200437,dolokind gel 15gm methylsalicylate(5.0 %) + menthol(5.0 %) + capsaicin(0.025 %) + diclofenac(1.16 %) TUBE,3,0.2805217,-0.07261835
source_1-65161,dolokind gel 20 gm,source_1,False,93.0,81.8,mankind pharma pvt ltd,20,Tube | Gel,capsaicin-0.025%w/w + diclofenac-1%w/w + menthol-5%w/w + methyl salicylate-5%w/w,168,47,159,20.0,-0.06567088260371261,-0.06268888130285397,dolokind gel 20 gm capsaicin-0.025%w/w + diclofenac-1%w/w + menthol-5%w/w + methyl salicylate-5%w/w Tube | Gel,3,0.24845637,-0.08815646
source_6-75849,dolokind gel 30gm,source_6,False,39.99,35.19,mankind pharmaceuticals ltd,30g Gel in Tube,TUBE,methylsalicylate(5.0 %) + menthol(5.0 %) + capsaicin(0.025 %) + diclofenac(1.16 %),466,43,160,30.0,-0.13495416946234706,-0.15080524885458968,dolokind gel 30gm methylsalicylate(5.0 %) + menthol(5.0 %) + capsaicin(0.025 %) + diclofenac(1.16 %) TUBE,3,0.2808171,-0.07340352
source_7-90458,dolokind m tablet,source_7,True,38.1,36.9,mankind pharma ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg),3,57,158,10.0,-0.13742437154049872,-0.14757248789098815,dolokind m tablet aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg) strip,4,-0.25245765,-0.027654776
source_6-75850,dolokind mr strip of 10 tablets,source_6,True,82.5,70.95,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,chlorzoxazone(250.0 mg) + aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg),212,38,160,10.0,-0.0793942274823329,-0.08320084414208014,dolokind mr strip of 10 tablets chlorzoxazone(250.0 mg) + aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.17711794,-0.01704982
source_2-39666,dolokindmr tablet,source_2,True,82.5,67.65,mankind pharma ltd,10 tablets,strip,"aceclofenac 100mg, paracetamol 325mg, chlorzoxazon",47,57,158,10.0,-0.0793942274823329,-0.08943950565078487,"dolokindmr tablet aceclofenac 100mg, paracetamol 325mg, chlorzoxazon strip",4,-0.24605067,-0.0007541466
source_1-65162,dolokindmr tablet 10s,source_1,True,82.5,72.6,mankind pharma pvt ltd,10,Strip | Tablet,aceclofenac-100mg + chlorzoxazone-250mg + paracetamol-325mg,89,42,159,10.0,-0.0793942274823329,-0.08008151338772779,dolokindmr tablet 10s aceclofenac-100mg + chlorzoxazone-250mg + paracetamol-325mg Strip | Tablet,4,-0.24235876,0.033749327
source_6-75851,dolokind ortho tablets,source_6,True,38.8,34.14,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,aceclofenac + glucosamine + methyl sulfonylmethane,23,38,160,10.0,-0.13650948188192405,-0.15279027751645027,dolokind ortho tablets aceclofenac + glucosamine + methyl sulfonylmethane STRIP,1,-0.099891655,0.048559822
source_6-75852,dolokind plus strip of 10 tablets,source_6,True,75.3,66.26,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg),70,38,160,10.0,-0.08880452111338683,-0.0920673054983908,dolokind plus strip of 10 tablets aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.2301913,-0.07835459
source_6-75853,dolokind plus strip of 15 tablets,source_6,True,75.3,66.26,mankind pharmaceuticals ltd,15 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg),70,38,160,15.0,-0.08880452111338683,-0.0920673054983908,dolokind plus strip of 15 tablets aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.22701341,-0.08930407
source_2-39667,dolokind plus tablet,source_2,True,75.3,61.75,mankind pharma ltd,10 tablets,strip,"aceclofenac 100mg,paracetamol/acetaminophen 325mg",50,57,158,10.0,-0.08880452111338683,-0.10059347622695396,"dolokind plus tablet aceclofenac 100mg,paracetamol/acetaminophen 325mg strip",4,-0.29908183,-0.12645271
source_1-65163,dolokind plus tablet 15s,source_1,True,75.0,66.0,mankind pharma pvt ltd,15,Strip | Tablet,aceclofenac-100mg + paracetamol-325mg,93,42,159,15.0,-0.0891966166813474,-0.09255883640513725,dolokind plus tablet 15s aceclofenac-100mg + paracetamol-325mg Strip | Tablet,4,-0.2774494,-0.0528717
source_2-39668,dolokind spas 10 mg500 mg tablet,source_2,True,25.0,20.5,mankind pharma ltd,500,strip,"hyoscine butylbromide 10mg,paracetamol/acetaminoph",402,57,158,500.0,-0.1545458780081107,-0.17857674508576318,"dolokind spas 10 mg500 mg tablet hyoscine butylbromide 10mg,paracetamol/acetaminoph strip",4,-0.12786345,-0.15014692
source_6-75854,dolokind spas h 10 mg tablet 10,source_6,True,33.33,29.33,mankind pharmaceuticals ltd,30 Tablet(s) in Strip,STRIP,hyoscyamine + paracetamol,406,38,160,30.0,-0.14365869107107196,-0.1618835992912593,dolokind spas h 10 mg tablet 10 hyoscyamine + paracetamol STRIP,4,-0.13315222,-0.16134164
source_2-39669,dolokind spas h tablet,source_2,True,33.33,27.33,mankind pharma ltd,10 tablets,strip,"hyoscyamine 10mg,paracetamol/acetaminophen na",407,57,158,10.0,-0.14365869107107196,-0.16566460626623186,"dolokind spas h tablet hyoscyamine 10mg,paracetamol/acetaminophen na strip",4,-0.1715949,-0.173175
source_3-2156,dolokind spas inj 1ml,source_3,True,10.33,8.78,mankind pharma ltd,1,Vial INJECTION,hyoscine butylbromide 20 mg /ml,403,52,158,1.0,-0.17371935128138305,-0.20073344595910245,dolokind spas inj 1ml hyoscine butylbromide 20 mg /ml Vial INJECTION,2,0.30840328,-0.1333146
source_6-75855,dolokind spas injection,source_6,True,10.33,9.09,mankind pharmaceuticals ltd,1ml Injection in Ampoule,AMPOULE,butylscopolamine(20.0 mg),146,0,160,1.0,-0.17371935128138305,-0.2001473898779817,dolokind spas injection butylscopolamine(20.0 mg) AMPOULE,2,0.24213903,-0.0956266
source_6-75856,dolokind spas injection 2 ml,source_6,True,10.99,10.99,mankind pharmaceuticals ltd,2ml Injection,INJECTION,scopolamine(20.0 mg),691,31,160,2.0,-0.1728567410318698,-0.19655543325175776,dolokind spas injection 2 ml scopolamine(20.0 mg) INJECTION,2,0.23075852,-0.20457558
source_6-75857,dolokind spas rf strip of 10 tablets,source_6,True,25.0,25.0,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,hyoscine(10.0 mg) + paracetamol / acetaminophen(500.0 mg),405,38,160,10.0,-0.1545458780081107,-0.1700694793920749,dolokind spas rf strip of 10 tablets hyoscine(10.0 mg) + paracetamol / acetaminophen(500.0 mg) STRIP,4,-0.082568,-0.10188384
source_2-39670,dolokind spas rf tablet,source_2,True,45.0,36.9,mankind pharma ltd,10 tablets,strip,"hyoscine butylbromide 10mg,paracetamol/acetaminoph",402,57,158,10.0,-0.12840617347740538,-0.14757248789098815,"dolokind spas rf tablet hyoscine butylbromide 10mg,paracetamol/acetaminoph strip",4,-0.08977456,-0.12038476
source_1-65164,dolokind spas rf tablet 10s,source_1,True,25.0,22.0,mankind pharma pvt ltd,10,Strip | Tablet,hyoscine butylbromide-10mg + paracetamol-500mg,404,42,159,10.0,-0.1545458780081107,-0.17574098985453376,dolokind spas rf tablet 10s hyoscine butylbromide-10mg + paracetamol-500mg Strip | Tablet,4,-0.09299223,-0.05562938
source_3-2157,dolokind spas tab 1x10,source_3,True,25.0,21.25,mankind pharma ltd,10,Strip,hyoscine butylbromide 10 mg+paracetamol/acetaminophen 500 mg,401,39,158,10.0,-0.1545458780081107,-0.17715886747014847,dolokind spas tab 1x10 hyoscine butylbromide 10 mg+paracetamol/acetaminophen 500 mg Strip,4,-0.15737562,-0.105003275
source_1-65165,dolokind spas tablet 10s,source_1,True,27.5,24.2,mankind pharma pvt ltd,10,Strip | Tablet,hyoscine butylbromide-10mg + paracetamol-500mg,404,42,159,10.0,-0.15127841494177255,-0.17158188218206394,dolokind spas tablet 10s hyoscine butylbromide-10mg + paracetamol-500mg Strip | Tablet,4,-0.10372188,-0.08471165
source_6-75858,dolokind sr 200mg strip of 10 tablets,source_6,True,69.49,61.15,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(200.0 mg),83,38,160,10.0,-0.09639810527955672,-0.10172777831944574,dolokind sr 200mg strip of 10 tablets aceclofenac(200.0 mg) STRIP,1,-0.14224298,0.2375268
source_3-2158,dolokind sr tab 1x10,source_3,True,47.48,40.36,mankind pharma ltd,10,Strip TABLET,aceclofenac 200 mg sustained release,60,40,158,10.0,-0.12516485011559794,-0.1410313458242856,dolokind sr tab 1x10 aceclofenac 200 mg sustained release Strip TABLET,1,-0.13667722,0.32617068
source_2-39671,dolokind  sr tablet,source_2,True,47.48,38.93,mankind pharma ltd,10 tablets,strip,aceclofenac 200mg,63,57,158,10.0,-0.12516485011559794,-0.14373476581139097,dolokind  sr tablet aceclofenac 200mg strip,1,-0.20890221,0.32507372
source_1-65166,dolokind sr tablet 10s,source_1,True,69.0,60.7,mankind pharma pvt ltd,10,Strip | Tablet,aceclofenac-200mg,106,42,159,10.0,-0.097038528040559,-0.10257850488881455,dolokind sr tablet 10s aceclofenac-200mg Strip | Tablet,1,-0.21226238,0.3258616
source_1-65167,dolokind tablet 10s,source_1,True,38.5,33.9,mankind pharma pvt ltd,10,Strip | Tablet,aceclofenac-100mg,88,42,159,10.0,-0.13690157744988463,-0.153243998353447,dolokind tablet 10s aceclofenac-100mg Strip | Tablet,1,-0.18437308,0.33172908
source_6-75859,dolokind tube of 20gm gel,source_6,False,93.17,85.72,mankind pharmaceuticals ltd,20g Gel in Tube,TUBE,capsaicin(0.025 %w/w) + menthol(5.0 %w/w) + diclofenac sodium(1.0 %w/w) + methyl salicylate(5.0 %w/w),164,43,160,20.0,-0.0654486951152016,-0.05527810763190773,dolokind tube of 20gm gel capsaicin(0.025 %w/w) + menthol(5.0 %w/w) + diclofenac sodium(1.0 %w/w) + methyl salicylate(5.0 %w/w) TUBE,3,0.30280566,-0.08856252
source_6-75860,dolokoff dx syrup 100 ml,source_6,True,90.0,90.0,micro labs,100ml Syrup in Bottle,BOTTLE,dextromethorphan,237,2,176,100.0,-0.0695918382833184,-0.04718675270546643,dolokoff dx syrup 100 ml dextromethorphan BOTTLE,0,0.36888695,-0.19343674
source_1-65168,dolokoffdx syrup 100 ml,source_1,True,82.55,72.644,micro labs ltd,100,Bottle | Syrup,dexchlorpheniramine-4mg + dextromethorphan-10mg,233,24,177,100.0,-0.07932887822100614,-0.07999833123427837,dolokoffdx syrup 100 ml dexchlorpheniramine-4mg + dextromethorphan-10mg Bottle | Syrup,0,0.11434524,-0.17440552
source_6-75861,dolokoff syrup 100ml,source_6,True,69.5,61.16,micro labs,100ml Syrup in Bottle,BOTTLE,chlorpheniramine + codeine,191,2,176,100.0,-0.09638503542729136,-0.10170887328457087,dolokoff syrup 100ml chlorpheniramine + codeine BOTTLE,0,0.1906933,-0.13985875
source_6-75862,dolokoff syrup 60ml,source_6,True,40.88,35.97,micro labs,60ml Syrup in Bottle,BOTTLE,chlorpheniramine + codeine,191,2,176,60.0,-0.13379095261073068,-0.14933065613435037,dolokoff syrup 60ml chlorpheniramine + codeine BOTTLE,0,0.1894925,-0.15916714
source_7-90462,dololax 100mg tablet,source_7,True,28.0,24.39,alpa laboratories ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg),1,57,18,10.0,-0.1506249223285049,-0.17122268651944153,dololax 100mg tablet aceclofenac (100mg) strip,1,-0.13954636,0.294827
source_6-75863,dololax tablet,source_6,True,9.4,8.27,helax healthcare,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg),66,38,117,10.0,-0.17493484754206085,-0.20169760273772044,dololax tablet aceclofenac(100.0 mg) STRIP,1,-0.14996988,0.3188048
source_7-90463,dololsac 50mg capsule dr,source_7,True,143.3909250764526,115.28856905660376,sac pharmaceuticals,50,strip,diacerein (50mg),240,57,222,50.0,0.00018931202265641518,0.000621375289580718,dololsac 50mg capsule dr diacerein (50mg) strip,1,0.02659838,0.11374822
source_6-75864,dololsac dr capsules,source_6,True,115.0,101.2,cipla ltd,10 Capsule(s) in Strip,STRIP,diacerein,239,38,65,10.0,-0.03691720761993675,-0.02601311364562004,dololsac dr capsules diacerein STRIP,1,0.12415557,0.085699745
source_6-75865,dololup 20mg injection 2ml,source_6,True,8.0,7.04,lupin,2ml Injection,INJECTION,piroxicam(20.0 mg),635,31,148,2.0,-0.17676462685921024,-0.20402292202732855,dololup 20mg injection 2ml piroxicam(20.0 mg) INJECTION,2,0.2608354,0.057467654
source_7-90464,dololup 20mg tablet dt,source_7,True,6.37,6.2,lupin ltd,10.0 tablet dt in 1 strip,strip,piroxicam (20mg),624,57,149,10.0,-0.1788950127784627,-0.20561094495681706,dololup 20mg tablet dt piroxicam (20mg) strip,1,-0.072546855,0.32063985
source_6-75866,dololup dt 20 mg strip of 10 tablets,source_6,True,6.37,5.61,lupin,10 Tablet(s) in Strip,STRIP,piroxicam(20.0 mg),635,38,148,10.0,-0.1788950127784627,-0.20672634201443396,dololup dt 20 mg strip of 10 tablets piroxicam(20.0 mg) STRIP,1,-0.015858898,0.2602468
source_7-90465,dolomade sp 100mg325mg15mg tablet,source_7,True,99.0,86.4,made inn healthcare pvt ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (15mg),7,57,154,10.0,-0.057828971244501,-0.05399256526041704,dolomade sp 100mg325mg15mg tablet aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (15mg) strip,4,-0.26903293,-0.08788893
source_7-90466,dolomade th 4mg100mg325mg tablet,source_7,True,149.0,144.0,made inn healthcare pvt ltd,10.0 tablets in 1 strip,strip,thiocolchicoside (4mg) + aceclofenac (100mg) + paracetamol (325mg),701,57,154,10.0,0.007520290082262309,0.054900435618792924,dolomade th 4mg100mg325mg tablet thiocolchicoside (4mg) + aceclofenac (100mg) + paracetamol (325mg) strip,4,-0.26165885,-0.03954657
source_6-75867,dolomark ds bottle of 60ml suspension,source_6,False,39.6,34.85,unimarck pharma india ltd,60ml Suspension in Bottle,BOTTLE,paracetamol / acetaminophen(250.0 mg),574,2,261,60.0,-0.13546389370069584,-0.151448020040335,dolomark ds bottle of 60ml suspension paracetamol / acetaminophen(250.0 mg) BOTTLE,0,0.14827222,-0.44679782
source_7-90467,dolomark oral suspension,source_7,True,34.51,33.5,mcw healthcare,60.0 ml in 1 bottle,bottle,ibuprofen (100mg) + paracetamol (125mg),408,55,165,60.0,-0.14211644850376035,-0.15400019974844148,dolomark oral suspension ibuprofen (100mg) + paracetamol (125mg) bottle,0,0.010976656,-0.39195737
source_7-90468,dolomas 100mg325mg250mg tablet mr,source_7,True,74.0,71.7,mas life science,10.0 tablet mr in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg),3,57,163,10.0,-0.09050360190788266,-0.08178296652646543,dolomas 100mg325mg250mg tablet mr aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg) strip,4,-0.22694978,-0.013040047
source_7-90469,dolomas 200mg tablet sr,source_7,True,52.0,45.36,mas life science,10.0 tablet sr in 1 strip,strip,aceclofenac (200mg),15,57,163,10.0,-0.11925727689165852,-0.13157882838685417,dolomas 200mg tablet sr aceclofenac (200mg) strip,1,-0.13428822,0.28919783
source_7-90470,dolomas p 100mg325mg tablet,source_7,True,43.0,37.53,mas life science,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg),2,57,163,10.0,-0.13102014393047592,-0.14638147069387175,dolomas p 100mg325mg tablet aceclofenac (100mg) + paracetamol (325mg) strip,4,-0.24037625,-0.031495385
source_7-90471,dolomas sp 100mg325mg10mg tablet,source_7,True,93.0,81.18,mas life science,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (10mg),6,57,163,10.0,-0.06567088260371261,-0.06386099346509544,dolomas sp 100mg325mg10mg tablet aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (10mg) strip,4,-0.24903974,-0.06419792
source_7-90472,dolomax 650mg tablet,source_7,True,126.0,122.0,arist health care,10.0 tablets in 1 strip,strip,doxofylline (650mg),326,57,27,10.0,-0.022540370128048815,0.013309358894094668,dolomax 650mg tablet doxofylline (650mg) strip,1,-0.052532915,0.22651161
source_7-90473,dolomec 90 tablet,source_7,True,114.0,111.0,mcw healthcare,10.0 tablets in 1 strip,strip,etoricoxib (90mg),338,57,165,10.0,-0.03822419284647201,-0.007486179468254459,dolomec 90 tablet etoricoxib (90mg) strip,1,-0.041417897,0.18906945
source_7-90474,dolomec ace tablet,source_7,True,31.5,30.5,mcw healthcare,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg),2,57,165,10.0,-0.14605047403563148,-0.15967171021090035,dolomec ace tablet aceclofenac (100mg) + paracetamol (325mg) strip,4,-0.26843372,-0.026673337
source_6-75868,dolomec ace tablets,source_6,True,33.85,29.79,mcw healthcare,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg),70,38,165,10.0,-0.1429790587532736,-0.1610139676870156,dolomec ace tablets aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.26274508,-0.071060725
source_2-39675,dolomec dp 25mg injection,source_2,True,14.4,11.81,mcw healthcare,25,injection,diclofenac 25mg,261,56,165,25.0,-0.16839992140938453,-0.195005220392019,dolomec dp 25mg injection diclofenac 25mg injection,2,0.24120036,-0.008379285
source_6-75869,dolomec mf plus suspension 60ml,source_6,True,37.0,31.45,mcw healthcare,60ml Suspension in Bottle,BOTTLE,mefenamic acid + paracetamol,454,2,165,60.0,-0.1388620552896875,-0.15787573189778836,dolomec mf plus suspension 60ml mefenamic acid + paracetamol BOTTLE,0,0.14789069,-0.3713322
source_2-39676,dolomec mf plus syrup,source_2,True,37.99,31.15,mcw healthcare,100 ml,bottle,"mefenamic acid 100mg,paracetamol/acetaminophen 125",455,55,165,100.0,-0.13756813991541758,-0.15844288294403427,"dolomec mf plus syrup mefenamic acid 100mg,paracetamol/acetaminophen 125 bottle",0,-0.027272206,-0.3148077
source_6-75870,dolomec mf suspension 60ml,source_6,True,29.11,25.62,mcw healthcare,60ml Suspension in Bottle,BOTTLE,mefenamic acid + paracetamol,454,2,165,60.0,-0.14917416872705078,-0.1688973672298334,dolomec mf suspension 60ml mefenamic acid + paracetamol BOTTLE,0,0.18394756,-0.402973
source_7-90476,dolomec mf syrup,source_7,True,28.35,27.5,mcw healthcare,60.0 ml in 1 bottle,bottle,mefenamic acid (50mg/5ml) + paracetamol (125mg/5ml),453,55,165,60.0,-0.15016747749921758,-0.1653432206733592,dolomec mf syrup mefenamic acid (50mg/5ml) + paracetamol (125mg/5ml) bottle,0,0.017947247,-0.36380795
source_7-90477,dolomec mr tablet,source_7,True,212.0,206.0,mcw healthcare,10.0 tablets in 1 strip,strip,etoricoxib (60mg) + thiocolchicoside (4mg),337,57,165,10.0,0.08986035935398408,0.17211165184294255,dolomec mr tablet etoricoxib (60mg) + thiocolchicoside (4mg) strip,1,-0.066811375,0.112858206
source_1-65176,dolomec sp tablet,source_1,True,69.8,61.424,mcw healthcare,10,Strip | Tablet,aceclofenac-100mg + paracetamol-325mg + serratiopeptidase-15mg,94,42,165,10.0,-0.09599293985933079,-0.10120978036387449,dolomec sp tablet aceclofenac-100mg + paracetamol-325mg + serratiopeptidase-15mg Strip | Tablet,4,-0.26659268,-0.05655862
source_6-75872,dolomec sp tablets,source_6,True,69.8,61.42,mcw healthcare,10 Tablet(s) in Strip,STRIP,aceclofenac + paracetamol + serratiopeptidase,26,38,165,10.0,-0.09599293985933079,-0.10121734237782443,dolomec sp tablets aceclofenac + paracetamol + serratiopeptidase STRIP,4,-0.22121581,-0.067552865
source_6-75873,dolomec strip of 10 tablets,source_6,True,11.25,9.9,mcw healthcare,10 Tablet(s) in Strip,STRIP,ibuprofen(400.0 mg) + methionine(50.0 mg) + paracetamol / acetaminophen(500.0 mg),419,38,165,10.0,-0.17251692487297063,-0.1986160820531178,dolomec strip of 10 tablets ibuprofen(400.0 mg) + methionine(50.0 mg) + paracetamol / acetaminophen(500.0 mg) STRIP,4,-0.16829453,-0.11685374
source_1-65177,dolomec suspension,source_1,True,20.4,17.952,mcw healthcare,60,Bottle | Suspension,ibuprofen-100mg + paracetamol-162.5mg,423,23,165,60.0,-0.16055801005017292,-0.18339374797187824,dolomec suspension ibuprofen-100mg + paracetamol-162.5mg Bottle | Suspension,0,0.0069979685,-0.40362594
source_2-39680,dolomec tablet,source_2,True,8.43,6.91,mcw healthcare,10 tablets,strip,"ibuprofen 400mg,methionine 50mg,paracetamol/acetam",414,57,165,10.0,-0.17620262321180005,-0.2042686874807018,"dolomec tablet ibuprofen 400mg,methionine 50mg,paracetamol/acetam strip",4,-0.21450831,-0.14581616
source_7-90481,dolomed 100 mg125 mg suspension,source_7,True,10.96,10.6,comed chemicals ltd,60.0 ml in 1 bottle,bottle,ibuprofen (100mg) + paracetamol (125mg),408,55,69,60.0,-0.17289595058866583,-0.1972927296118774,dolomed 100 mg125 mg suspension ibuprofen (100mg) + paracetamol (125mg) bottle,0,-0.039509162,-0.4047943
